_id,Title,Available Globally?,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Release Date
6594351d8ac27c81aa927d49,Trippin' with the Kandasamys,Yes,300000,439,5.2,"['Comedy', 'Romance']","sequel,third part,black,trip,vacation","To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples&apos; getaway. But it comes with all kinds of surprises.",2021-06-04T00:00:00.000Z
6594351d8ac27c81aa927d4a,Troppo napoletano,No,300000,367,5.8,['Comedy'],,"San Diego Italian Film Festival presents TROPPO NAPOLETANO (From Naples With Love), a romantic comedy perfect for Valentine&apos;s Day. When Deborah&apos;s ex-husband, a popular neomelodic singer, loses his life in a stage dive, Deborah wor...",
6594351d8ac27c81aa927d4b,Truth Reveals // เนื้อใน,No,300000,27,7.3,['Drama'],"incest,mother son incest,mother son sex,incestuous desire,love","A dedicated father, struggling with a family secret of intergenerational incest, finds himself caught in a war between love and the pain for revenge",
6594351d8ac27c81aa927d4c,Tughlaq Durbar,No,300000,1764,5.3,"['Comedy', 'Drama', 'Thriller']",,"A budding politician has devious plans to rise in the ranks, until he suddenly develops an alter ego that interferes with his every crooked move.",
6594351d8ac27c81aa927d4d,Tunnel (2019): Season 1,No,300000,,,['Sport'],,,
6594351d8ac27c81aa927d4e,Turkish Dance School // Sen Kiminle Dans Ediyorsun,No,300000,2597,5.6,['Comedy'],,"Selim a young doctor in search of the 100th patient to finish his thesis comes across a beautiful young girl, Aysel who has tried to commit a suicide. As a possible cure, dance become their main focus and by coincidence they find ...",
6594351d8ac27c81aa927d4f,Two Times You // Dos veces tú,No,300000,,,,,,
6594351d8ac27c81aa927d50,Two Weeks to a Stronger Core: Volume 1,Yes,300000,,,,,,
6594351d8ac27c81aa927d51,U Pana Boga w ogródku,No,300000,812,6.3,['Comedy'],"village priest,provincial life,peeping tom,drunk driving,witness","Marian, the worst graduate of police academy, joins the police force in the small town of Krolowy Most and immediately falls in love with pregnant daughter of the police chief. Meanwhile, crown witness in the mafia case comes to t...",
6594351d8ac27c81aa927d52,Ultimate Beastmaster Germany: Survival of the Fittest,No,300000,,,,,,2018-08-31T00:00:00.000Z
6594351d8ac27c81aa927d53,Ultimate Beastmaster Great Britain: Survival of the Fittest,No,300000,,,,,,2018-08-31T00:00:00.000Z
6594351d8ac27c81aa927d54,Un boss in Salotto,No,300000,1501,5.6,['Comedy'],house,"Cristina lives a peaceful life until her older brother Ciro, who has to attend a trial, asks to spend house arrests at Cristina&apos;s home.",
6594351d8ac27c81aa927d55,Un Paso Adelante: Season 6,No,300000,125218,6.5,"['Crime', 'Drama', 'Music']","title directed by female,dance school,dance movie,dancing,dance music",,
6594351d8ac27c81aa927d56,Una festa esagerata,No,300000,261,5.4,['Comedy'],,,
6594351d8ac27c81aa927d57,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,Yes,300000,,,,,,2020-05-12T00:00:00.000Z
6594351d8ac27c81aa927d58,Under the Same Roof // Bajo el mismo techo,No,300000,,,"['Short', 'Drama']",,"In the midst of searching for an escape from her bleak suburban life, a young woman finds herself infatuated with a complex new female friend.",
6594351d8ac27c81aa927d59,Under the Shadow,Yes,300000,29676,6.8,"['Drama', 'Fantasy', 'Horror']","little girl,three word title,written by director,female protagonist,family relationships","As a mother and daughter struggle to cope with the terrors of the post-revolution, war-torn Tehran of the 1980s, a mysterious evil begins to haunt their home.",
6594351d8ac27c81aa927d5a,Underworld: Rise of the Lycans,No,300000,166247,6.5,"['Action', 'Fantasy', 'Thriller']","vampire,slave,werewolf,prequel,sword fight",,
6594351d8ac27c81aa927d5b,Unforgettable (2019),No,300000,350,7.4,['Drama'],"journey,friend","Jasmine takes her newfound canine friend Happy on a journey to her grandmother in Baguio, where they face challenges and help strangers along the way.",
6594351d8ac27c81aa927d5c,Unicorn Store,Yes,300000,20565,5.6,"['Comedy', 'Drama', 'Fantasy']","unicorn,directed by star,reference to beyonce,vacuum,stable","Kit, a twenty-something dreamer, receives an invitation that would fulfill her childhood dreams.",2019-04-05T00:00:00.000Z
6594351d8ac27c81aa927d5d,Universo Z: Season 3,No,300000,,,,,,
6594351d8ac27c81aa927d5e,Unli Life,No,300000,62,6,['Comedy'],"alarm clock,waking up in strange surroundings,radio personality,taking a bath,breakfast","A man discovers a magical bottle of whiskey which would let him go back in time. The perfect solution that would help him get back with his ex-girlfriend, he goes from different eras, hoping that he could go back to the time where...",
6594351d8ac27c81aa927d5f,Unroyal,No,300000,19,5.2,"['Comedy', 'Romance']",,"When a rude and arrogant princess finds herself reliant on a humble gatekeeper after a terrible accident, it may be enough to make her change her ways.",
6594351d8ac27c81aa927d60,Unspeakable Acts,No,300000,,,['Horror'],"bar,beating,blood,blood on shirt,blood splatter",A journalist is granted an interview with two serial killers on death row. His search for answers leads him down a very dark path.,
6594351d8ac27c81aa927d61,Unthinkable,No,300000,,,,,,
6594351d8ac27c81aa927d62,Upcoming Summer // 盛夏未來 // 盛夏未来,Yes,300000,702,6.8,['Drama'],,"Chen Chen, a high school student, finds the love affair of her mother just before the college entrance exam and gets depressed. After the unsuccessful exam, Chen gets acquainted with Zheng Yu Xing, a handsome campus cyber celebrit...",2021-10-03T00:00:00.000Z
6594351d8ac27c81aa927d63,Upin & Ipin: Jeng Jeng Jeng!,No,300000,817,7.3,"['Animation', 'Adventure', 'Comedy']","twin,folklore,ampersand in title,character names in title,punctuation in title","Upin, Ipin and their friends come across a mystical &apos;keris&apos; that opens up a portal and transports them straight into the heart of a kingdom.",
6594351d8ac27c81aa927d64,Uppena,No,300000,4200,6.5,"['Action', 'Drama', 'Romance']","love,young love,risk,india",,
6594351d8ac27c81aa927d65,Us (2019),No,300000,332116,6.8,"['Horror', 'Mystery', 'Thriller']","doppelganger,evil twin,scissors,hall of mirrors,mask",A family&apos;s serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,
6594351d8ac27c81aa927d66,Vampire Sisters 2: Bats in the Belly // Die Vampirschwestern 2,No,300000,367,5.3,"['Adventure', 'Comedy', 'Drama']","female vampire,vampire girl,human vampire hybrid,female human vampire hybrid,teenage vampire","Teen half vampire Dakaria falls in love with rock singer vampire Murdo. Dakaria, her friends and family have to face vampire Xantor who has dark plans.",
6594351d8ac27c81aa927d67,Vampire Sisters 3: Journey to Transylvania // Die Vampirschwestern 3,No,300000,241,5.2,"['Adventure', 'Family']","boy,kidnapping,fight,party,ritual","Mihai Tepes kept it from his vampire family as long as possible, but prepared the defense of his half-human baby son Franz, a rare cross just suited as successor for the Transsylvanian queen of the black castle, Antanasia. Alas, h...",
6594351d8ac27c81aa927d68,Vanity Fair (2004),No,300000,23344,6.2,['Drama'],"female protagonist,napoleonic wars,19th century,period drama,singing girl",,
6594351d8ac27c81aa927d69,Varg Veum: Season 1,No,300000,1052,6,"['Crime', 'Thriller']","scandi noir crime,female rear nudity",,
6594351d8ac27c81aa927d6a,Varg Veum: Season 2,No,300000,,,,,,
6594351d8ac27c81aa927d6b,Verrückt nach Fixi,No,300000,592,4.2,"['Comedy', 'Fantasy', 'Romance']","doll comes alive,classroom,teenage boy,voice over narration,public swimming pool",,
6594351d8ac27c81aa927d6c,Vieni avanti cretino,No,300000,1366,7.1,['Comedy'],"italian sex comedy,sex comedy,unfaithful wife,sicilian,jealousy","The funny misadventures of a simpleton just out of jail, looking for a job until the very surreal ending.",
6594351d8ac27c81aa927d6d,Virata Parvam (Tamil),No,300000,3374,6.7,"['Action', 'Drama', 'Romance']",love,Set against the backdrop of the Naxal movement in 1990s Telangana,
6594351d8ac27c81aa927d6e,Virunga,Yes,300000,12081,8.2,"['Documentary', 'War']","gorilla,nature,national park,tropics,congo",,2014-11-07T00:00:00.000Z
6594351d8ac27c81aa927d6f,Vizontele,Yes,300000,38342,8,"['Comedy', 'Drama']","rural setting,religion,watching a movie,television,mayor",,
6594351d8ac27c81aa927d70,Voice 3 // 보이스3,No,300000,18,9.4,['Documentary'],,,
6594351d8ac27c81aa927d71,Wallander: Series 2,No,300000,25,8.1,"['Crime', 'Drama', 'Mystery']",,,
6594351d8ac27c81aa927d72,Wallander: Series 3,No,300000,25,8.1,"['Crime', 'Drama', 'Mystery']",,,
6594351d8ac27c81aa927d73,Wallander: Series 4,No,300000,25,8.1,"['Crime', 'Drama', 'Mystery']",,,
6594351d8ac27c81aa927d74,Wanderlust (2012),No,300000,79452,5.6,"['Comedy', 'Romance']","hippie,nude protest,nudist,commune,skinny dipping",,
6594351d8ac27c81aa927d75,War of the Worlds (2005),No,300000,468950,6.5,"['Action', 'Adventure', 'Sci-Fi']","alien,mass death,survival,underground,brutality",An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,
6594351d8ac27c81aa927d76,War on Beasts: Season 1 // Aux Animaux la Guerre: Season 1,No,300000,,,['Short'],,A look at the locations of Seal Team Season 1.,
6594351d8ac27c81aa927d77,We Are Legends // 入鐵籠 // 入铁笼,No,300000,220,5.2,['Action'],,,
6594351d8ac27c81aa927d78,We Need to Talk About Kevin,No,300000,165032,7.5,"['Drama', 'Mystery', 'Thriller']","incommunicability,murder of daughter,target,high school,prison visit",,
6594351d8ac27c81aa927d79,Weather for Two,No,300000,17,3.8,['Drama'],,,
6594351d8ac27c81aa927d7a,Weed the People,Yes,300000,397,7.3,['Documentary'],marijuana,"Patients suffering from cancer, and their families, struggle against mean-spirited legislation, and the proclaimed goal of Attorney General Jeff Sessions to roll back marijuana reforms in states such as California.",
6594351d8ac27c81aa927d7b,Welcome to Monster High,No,300000,8,9.6,['Documentary'],,"An exploration of Community High-an experiment in public education-from anti-establishment origins in the 70s into the 90s, when demand for this different kind of school led to a craze of lines, camping and lottery systems.",
6594351d8ac27c81aa927d7c,West Coast Customs: Season 3,Yes,300000,600,5.9,['Reality-TV'],"shop,non fiction",,
6594351d8ac27c81aa927d7d,What a Crush! // Ailecek Şaşkınız,No,300000,,,,,,
6594351d8ac27c81aa927d7e,What's the Big Deal // Che vuoi che sia,No,300000,,,['Comedy'],,"Desperate to impress his girlfriend&apos;s disapproving parents, cable maintenance technician Xiao Bo takes the job to hand make a movie prop armored car.",
6594351d8ac27c81aa927d7f,Whatever It Takes (2000),No,300000,,,,,,
6594351d8ac27c81aa927d80,When They Cry // ひぐらしのなく頃に,No,300000,419,5.5,"['Drama', 'Horror', 'Mystery']","higurashi no naku koro ni,year 1983,five word title,three word title,folklore","Early summer, Keiichi had just moved to a remote mountain village. As he becomes close friends with a group of girls, he was enjoying his life in the village. However when he starts to become suspicious that Rena, Mion and the oth...",
6594351d8ac27c81aa927d81,Whistleblower (2016),No,300000,65,6.9,"['Crime', 'Drama', 'Thriller']","f rated,accountant,whistleblower,one word title,political corruption","An accountant is found restrained inside a mansion, and she agrees to testify against her employer, who is the head of a massive scam against the Filipino people.",
6594351d8ac27c81aa927d82,Why Women Love // 不會戀愛的我們 // 不会恋爱的我们,No,300000,,,['Drama'],"question in title,rumrunner,melodrama,orphan,lighthouse","An oil tanker burns at sea, and Molla Hansen, the captain&apos;s daughter, is the only survivor. Her rescuer, lighthouse-keeper Silas Martin, is fatally burned, and begs Molla to look after his daughter, Pearl. Meanwhile, Captain Rodne...",
6594351d8ac27c81aa927d83,Wild Abandon: Limited Series // Uysallar: Mini Dizi,Yes,300000,,,,,,2022-03-30T00:00:00.000Z
6594351d8ac27c81aa927d84,Wild Chicks in Love // Die wilden Hühner und die Liebe,No,300000,691,5.7,"['Comedy', 'Family', 'Romance']","love,f rated,bloopers during credits,falling in love,animal sanctuary",The girl gang and its five members experience love for the first time and all the problems that come with it.,
6594351d8ac27c81aa927d85,Wild Oats (2016),No,300000,4583,5.7,"['Action', 'Adventure', 'Comedy']","friend,money,life insurance,retired teacher,spain",Everything changes for Eva when she receives a life insurance check accidentally made out for five million dollars instead of the expected fifty thousand dollars. She and her best friend take the money and head out for the adventu...,
6594351d8ac27c81aa927d86,Winx Club: Season 5,No,300000,,,"['Documentary', 'Short']",,,
6594351d8ac27c81aa927d87,Wir sind die Neuen,No,300000,1669,6.6,['Comedy'],"reference to johann wolfgang von goethe,poem,johann wolfgang von goethe quotation,statement in title,roommate",,
6594351d8ac27c81aa927d88,With Mother: Surikae Kamen wo Tsukamaero! // 映画 おかあさんといっしょ すりかえかめんをつかまえろ!,No,300000,,,,,,
6594351d8ac27c81aa927d89,Wolf Creek 2,No,300000,22241,6.1,"['Horror', 'Thriller']","characters murdered one by one,psychopathic killer,slasher murderer,tourist,crime spree","The outback once more becomes a place of horror as another unwitting tourist becomes the prey for crazed, serial-killing pig-hunter Mick Taylor.",
6594351d8ac27c81aa927d8a,World Famous Lover,No,300000,3662,5,"['Comedy', 'Drama', 'Romance']","love,bandage over eyes,blind girl,couple,college","An amalgamation of four different love stories: Seenayya and Suvarna, a middle-class couple in a small town; Gautham, a youngster romancing in Paris with Iza, Union Leader Srinu in love with his boss lady, and a first college roma...",
6594351d8ac27c81aa927d8b,World Trigger: Season 2 // ワールドトリガー: 2ndシーズン,No,300000,,,"['Short', 'Sport']","victory,champion,mountain,winter sports,switzerland","Shot at the scenic Concord Hotel in New York&apos;s Catskill Mountains during the annual Winter Sports Carnival, sportscaster Bill Stern provides the commentary as Hannes Schmid, the International Ski Champion, and &apos;George Von Birgelen...",
6594351d8ac27c81aa927d8c,World under Head: Season 1 // Svět pod hlavou: Season 1,No,300000,,,['Documentary'],"formula 1,f1,motorsport,season review,year in title",,
6594351d8ac27c81aa927d8d,Yoga: Volume 1,No,300000,95,5.1,"['Biography', 'Drama']",,,
6594351d8ac27c81aa927d8e,Yoga with Xochilt: Volume 1,Yes,300000,95,5.1,"['Biography', 'Drama']",,,
6594351d8ac27c81aa927d8f,Yogi (2007),No,300000,723,4.5,"['Action', 'Drama']","mother,village,city,money,flashback",A mother from a small village searches for her son in Hyderabad; unaware that he has changed his name and is now both a target and a threat for all the gangsters of the city.,
6594351d8ac27c81aa927d90,You and Me and the Ending // Ikaw at Ako at ang Ending,No,300000,,,,,,
6594351d8ac27c81aa927d91,You Are Not My Mother,No,300000,5530,5.8,"['Drama', 'Horror']","girl,halloween,changeling,school bullies,irish folklore",In a North Dublin housing estate Char&apos;s mother goes missing. When she returns Char is determined to uncover the truth of her disappearance and unearth the dark secrets of her family.,
6594351d8ac27c81aa927d92,You Are the Apple of My Eye // あの頃、君を追いかけた,No,300000,,,,,,
6594351d8ac27c81aa927d93,You Are the Apple of My Eye // あの頃、君を追いかけた,No,300000,11365,7.6,"['Comedy', 'Drama', 'Romance']","high school,coming of age,based on novel,voice over,voice over narration","A group of close friends who attend a private school all have a debilitating crush on the sunny star pupil, Shen Jiayi. The only member of the group who claims not to is Ke Jingteng, but he ends up loving her as well.",
6594351d8ac27c81aa927d94,You Choose! // L'embarras du choix,No,300000,1847,6.1,['Comedy'],father,A normal father&apos;s family life is turned upside down when his son discovers his dad has another family.,
6594351d8ac27c81aa927d95,You're My Boss,Yes,300000,323,6.3,"['Comedy', 'Romance']","f rated,punctuation in title,apostrophe in title,three word title,title directed by female","A woman who is looking for acceptance, who&apos;s looking for love, who wants to be appreciated and who wants to belong find what she&apos;s looking for from her personal assistant.",
6594351d8ac27c81aa927d96,You've Got Mail,No,300000,225991,6.7,"['Comedy', 'Drama', 'Romance']","dog,internet,rivalry,love,bookstore",,
6594351d8ac27c81aa927d97,Young Guns II,No,300000,38427,6.5,"['Action', 'Drama', 'Western']","porn actor in mainstream movie,antihero,cult favorite,numbered sequel,rifle","Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, whom the young gunslingers must face-off with if they are to reach the safety of the border.",
6594351d8ac27c81aa927d98,Your Excellency,No,300000,58,6.8,,,The movie entails generally on the west African country Nigeria which is about conducting an election for the 13th Democratic president of the country. It entails about the happenings in the country&apos;s political sector and the coun...,
6594351d8ac27c81aa927d99,"Your Home, Made Perfect: Season 1",No,300000,330,8.3,['Reality-TV'],"future,technology,non fiction","Virtual reality and visual effects enable people to see what their future home could look like, before building it in reality.",
6594351d8ac27c81aa927d9a,Your Turn to Kill: Season 1 // あなたの番です: シーズン1,No,300000,156,5.1,"['Drama', 'Mystery']","japanese drama,murder",,
6594351d8ac27c81aa927d9b,Yu-Gi-Oh!: Season 3 // 遊☆戯☆王デュエルモンスターズ: シーズン3,No,300000,,,,,,
6594351d8ac27c81aa927d9c,Yu-Gi-Oh!: Season 3 // 遊☆戯☆王デュエルモンスターズ: シーズン3,No,300000,8956,4.9,"['Animation', 'Action', 'Adventure']","nightmare,laughter,good versus evil,saving the world,watching tv","Underneath the sands of Egypt, Anubis, an ancient evil spirit, has awakened. It&apos;s up to Yugi, who defeated Anubis centuries ago, to use his skill and determination to rid the world of evil once again.",
6594351d8ac27c81aa927d9d,Yummy Mummies: Season 1,Yes,300000,39,6,"['Short', 'Comedy']",,,2019-01-18T00:00:00.000Z
6594351d8ac27c81aa927d9e,Zach Stone Is Gonna Be Famous: Season 1,No,300000,4264,8.3,['Comedy'],"school,mockumentary","After recently graduating high school, young Zach Stone opts out of a college to pursue the New American Dream: becoming famous with no talent whatsoever.",
6594351d8ac27c81aa927d9f,Zatch Bell!: Season 2 // 金色のガッシュベル!!: 第2部,No,300000,,,['Action'],,,
6594351d8ac27c81aa927da0,ZZ TOP: THAT LITTLE OL' BAND FROM TEXAS,No,300000,1939,7.5,"['Documentary', 'Biography', 'Music']","blues,rock music,musician,texas,rock n roll","The story of how three oddball teenage bluesmen became one of the biggest, most beloved bands on the planet.",
6594351d8ac27c81aa927da1,"¡Ay, mi madre!",Yes,300000,465,3.9,['Comedy'],,A Spanish woman must follow intricate instructions in order to receive a reward.,
6594351d8ac27c81aa927da2,Çakallarla Dans 5,No,300000,2559,3.8,['Comedy'],jail,"Conditionally released four friends from jail must be away 100 meters from each other. but in the time they can not stay away each other, and come together for new adventure.",
6594351d8ac27c81aa927da3,Çöpçüler Kralı,No,300000,21153,8.5,"['Comedy', 'Romance']","love,police,singer,istanbul turkey","Going through his daily routine in a stereotypical neighborhood, a street cleaner falls in love with a charwoman. Unfortunately for him, so does his boss.",
6594351d8ac27c81aa927da4,Şaban Oğlu Şaban,No,300000,18520,8.7,"['Comedy', 'Crime', 'Mystery']","ottoman empire,investigation,tent,camouflage,bugle","Husamettin the commander in the army is constantly bothered by the stupidity of one of his soldiers Saban. After discharge from the army, Saban and his friend Ramazan work in a night club as member of the band. They ran again into...",
6594351d8ac27c81aa927da5,Şansımı Seveyim,No,300000,1656,5,['Comedy'],,"Sebahattin, known for his unfriendliness around him, finally returns to the neighborhood he grew up in. With Sebahattin returning to the neighborhood, he gets worried by thinking of opening many jobs to all his neighborhood heads....",
6594351d8ac27c81aa927da6,#AtFirstSight // #Sohavégetnemérös,No,200000,,,,,,
6594351d8ac27c81aa927da7,#FriendButMarried // #TemanTapiMenikah,No,200000,,,,,,
6594351d8ac27c81aa927da8,#FriendButMarried 2 // #TemanTapiMenikah 2,No,200000,,,,,,
6594351d8ac27c81aa927da9,#Selfie 69,Yes,200000,,,,,,
6594351d8ac27c81aa927daa,100 Tula Para Kay Stella,No,200000,504,6.9,['Romance'],college,"Throughout his four years in college, Fidel, a stuttering student, tries to finish 100 poems dedicated to Stella, an aspiring but frustrated rock star, to win her heart.",
6594351d8ac27c81aa927dab,13 Factors that Saved Apollo 13,No,200000,260,7.2,['Documentary'],,"April 13th, 1970, 180,000 miles from Earth, a devastating malfunction leaves Apollo 13 leaking previous oxygen and its crew of three astronauts facing a life and death crisis. If Mission Control cannot find a way to bring Apollo 1...",
6594351d8ac27c81aa927dac,212 Warrior // Wiro Sableng: Pendekar Kapak Maut Naga Geni 212,No,200000,1604,6.9,"['Action', 'Adventure', 'Comedy']","warrior,martial arts,16th century,hero,villain","Indonesia, the 16th century, Wiro Sableng, a disciple from a mysterious Warrior named Sinto Gendeng, got a mission from his Master to take down Mahesa Birawa, her former disciple who betrayed her.",
6594351d8ac27c81aa927dad,22 Bullets // L'immortel,No,200000,36122,6.6,"['Action', 'Crime', 'Drama']","marseille france,mobster,vengeance,france,criminal investigation",A retired mobster goes on a revenge spree after being left for dead with 22 bullets in his body by his former childhood friend.,
6594351d8ac27c81aa927dae,3000 Nights // ٣٠٠٠ ليلة,No,200000,981,7,['Drama'],"prison,palestinian,baby,strike,pregnancy","A young Palestinian schoolteacher gives birth to her son in an Israeli prison where she fights to protect him, survive and maintain hope.",
6594351d8ac27c81aa927daf,40 Sticks,No,200000,134,5.6,['Thriller'],"killer,group",A group of prisoners trapped in a crashed prison bus strive to stay alive when they realize there is a mysterious killer lurking in the shadows.,
6594351d8ac27c81aa927db0,45 Years,No,200000,34542,7.1,"['Drama', 'Romance']","reference to buffalo springfield,secret,jealousy,childless couple,reference to marvin gaye",A married couple preparing to celebrate their wedding anniversary receives shattering news that promises to forever change the course of their lives.,
6594351d8ac27c81aa927db1,4bia // สี่แพร่ง,No,200000,3584,6.6,"['Drama', 'Horror', 'Mystery']","thailand,thai horror,psychotronic film,texting,camping trip",,
6594351d8ac27c81aa927db2,4EVE The 1st Concert Friends & Family,No,200000,39,6.7,"['Documentary', 'Comedy']",rock,Alt Comedians emerge from the dark and dirty rock clubs of Lower Manhattan to perform in this insider event.,
6594351d8ac27c81aa927db3,5 Senses for Love: Season 1,No,200000,,,,,,
6594351d8ac27c81aa927db4,50 First Kisses // 50回目のファーストキス,No,200000,375046,6.8,"['Comedy', 'Drama', 'Romance']","hawaii,anterograde amnesia,true love,father daughter relationship,neo screwball comedy",Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he&apos;s finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.,
6594351d8ac27c81aa927db5,5CM,No,200000,9,7.9,"['Short', 'Drama', 'Music']",,"Set in the National Ballet of China, this is the story of a great dancer who is constantly overlooked in favor of his rival and ex-friend. The dancer struggles to produce something original for the arrival of a European ballet dir...",
6594351d8ac27c81aa927db6,7 años,Yes,200000,5301,6.7,['Drama'],four friends,Four friends face an agonizing decision. One must go to prison. The other three must make the sacrifice worthwhile.,2016-10-27T00:00:00.000Z
6594351d8ac27c81aa927db7,7 Vidas: Season 1,No,200000,,,['Short'],,Behind-the-scenes special featurette taking the audience on set for the celebration of the 150th episode of NCIS: Los Angeles.,
6594351d8ac27c81aa927db8,7 Vidas: Season 3,No,200000,,,,,,
6594351d8ac27c81aa927db9,84 Charing Cross Road,No,200000,10959,7.4,"['Biography', 'Drama', 'Romance']","letter writing,exchanging letters,dictation,longing,dentist",,
6594351d8ac27c81aa927dba,90 ML (2019),No,200000,529,5,"['Action', 'Drama', 'Romance']",,Devadas(Kartikeya) an MBA gold medalist falls in love with Suvasana (Neha Solanki) a physiotherapist. How Devadas faced heroine and her family (Who&apos;re anti alcoholic) after they get to know he&apos;s Alcoholic? How he convinced Suvasan...,
6594351d8ac27c81aa927dbb,A Beautiful Mind,No,200000,971439,8.2,"['Biography', 'Drama', 'Mystery']","mental illness,mathematician,schizophrenia,nobel prize,game theory","After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",
6594351d8ac27c81aa927dbc,A Beloved Wife // 喜劇 愛妻物語,No,200000,163,6.3,"['Comedy', 'Drama']","marriage,emasculation,alcoholism,self hatred,parents","A comedic portrait of an unhappy marriage between an unemployed screenwriter and his wife who&apos;s supported him for 10 years, based on the writer/director&apos;s own autobiography.",
6594351d8ac27c81aa927dbd,A Better Tomorrow // 英雄本色,No,200000,24923,7.4,"['Action', 'Crime', 'Drama']","friendship,crime boss,criminal underworld,neo noir,police",,
6594351d8ac27c81aa927dbe,A Bluebird in My Heart,No,200000,1833,6.4,"['Drama', 'Thriller']","revenge,dishwasher,female nudity,female full frontal nudity,rape","Attempting to lead a quiet reformed life, an ex-con finds refuge in a motel run by a single mother and her daughter Clara. The peace and freedom he has found in this safe haven disappears when Clara is assaulted, forcing him to fa...",
6594351d8ac27c81aa927dbf,A Chaster Marriage // El Değmemiş Aşk,No,200000,1039,5.5,"['Comedy', 'Romance']","forced marriage,unwanted marriage,husband doesn&apos;t want to have sex with his wife,ugly wife","Zafer(Emre Karayel), who is in love with Duygu(Begüm Kütük) and the football team he is a fan of, is one of those men who never grow up. One day, he finds himself in a marriage he doesn&apos;t want, forced by his father.",
6594351d8ac27c81aa927dc0,A Chinese Odyssey (Part I) // 齊天大聖東遊記：西遊記之月光寶盒 // 大话西游之月光宝盒,No,200000,8298,7.8,"['Action', 'Adventure', 'Comedy']","based on folk tale,sun wukong the monkey king character,parody comedy,sequel,magical box","The convoluted continuation of the adventures of the time-traveling, now-human Monkey King, who attempts to fulfill his divine destiny.",
6594351d8ac27c81aa927dc1,A Cop Movie // Una película de policías,Yes,200000,2125,7,"['Documentary', 'Action', 'Crime']","police,patrol,criminal,justice,professional",,2021-11-05T00:00:00.000Z
6594351d8ac27c81aa927dc2,A Dirty Carnival // 비열한 거리,No,200000,9144,7.3,"['Action', 'Crime', 'Drama']","south korea,gangster,film within a film",A small time thug collecting debts for the local triad is torn between his criminal aspirations and his devotion to family.,
6594351d8ac27c81aa927dc3,A Few Good Men,No,200000,281589,7.7,"['Drama', 'Thriller']","lawyer,courtroom,military lawyer,honor,justice",,
6594351d8ac27c81aa927dc4,A Girl and A Guy,No,200000,200,5.1,"['Comedy', 'Romance']","female frontal nudity,female nudity,pubic hair,sex scene,male full frontal nudity",,
6594351d8ac27c81aa927dc5,A Girl at My Door // 도희야,No,200000,3122,7,['Drama'],"lesbian relationship,female female kiss,lesbian interest,female police officer,teenager",A young police officer is sent to work in a small village and takes in a teenager to protect her from her abusive stepfather.,
6594351d8ac27c81aa927dc6,A Good Old Fashioned Orgy,No,200000,23491,6.1,"['Comedy', 'Romance']","orgy,female nudity,male nudity,camel toe,male full frontal nudity",A group of 30-year-olds who have been friends since high school attempt to throw an end-of-summer orgy.,
6594351d8ac27c81aa927dc7,A Haunting at the Rectory,No,200000,948,3,"['Drama', 'Horror']","secret,haunted house,rectory",,
6594351d8ac27c81aa927dc8,A Kid from Coney Island,No,200000,626,7,"['Documentary', 'Biography', 'Sport']",,"Feature documentary about the rise and fall, and rebirth of ex-NBA star, Stephon Marbury.",
6594351d8ac27c81aa927dc9,A Long Lost Silence: Season 1 // Les hautes herbes: Saison 1,No,200000,,,"['Short', 'Comedy']",,Proof that some things are best left lost in the farthest reaches of space.,
6594351d8ac27c81aa927dca,A Loving Husband // 恋妻家宮本,No,200000,277,6.5,"['Drama', 'Family']","betrayal,sailor uniform,japanese schoolgirl,empty nest,schoolteacher","After their twenty-something son moves out Yohei, a school teacher, and his wife Miyoko may begin a new phase in their lives. Yohei is taken aback, however, when he comes across divorce papers stashed in the house. rethinking his ...",
6594351d8ac27c81aa927dcb,A Man and a Woman // 남과 여,No,200000,521,5.7,"['Comedy', 'Crime']","photographer,heist,macau,blueprint,vancouver british columbia canada",,
6594351d8ac27c81aa927dcc,A Man Wanted // بشتري راجل,No,200000,79333,6.7,"['Crime', 'Drama', 'Thriller']","spy,intelligence,secret service,surveillance camera,cia officer",,
6594351d8ac27c81aa927dcd,A mano disarmata,No,200000,,,,,,
6594351d8ac27c81aa927dce,A Natural Born Fool // غبى منه فيه,No,200000,,,,,,
6594351d8ac27c81aa927dcf,A Perfect Getaway,No,200000,75764,6.5,"['Drama', 'Mystery', 'Thriller']","vacation gone wrong,newlywed,hawaii,tourist,murder",Two pairs of lovers on a Hawaiian vacation discover that psychopaths are stalking and murdering tourists on the islands.,
6594351d8ac27c81aa927dd0,A River Runs Through It,No,200000,64347,7.2,['Drama'],"fishing,river,self discovery,coming of age,brother brother relationship","Two sons of a stern minister - one reserved, one rebellious - grow up in rural 1920s Montana while devoted to fly fishing.",
